职场搞笑冷幽默	一天，总经理对小王说道：“小王啊，你可是我所见过的最爱干净的人。”“谢谢总经理夸奖，您怎么看出来的？”小王兴奋地问道。总经理说：“	19-08-12 10:11 来自内涵段子
爆笑的看病、包拯和公孙策等.	有个人生病了，他找一位医生看病，医生给他看完病开药时说：“大的一天吃两片，小的一天吃一片。”他回到家里，对两个孩子说：“老大，这大药片你一天	19-08-12 10:11 来自内涵段子
搞笑的妙喻段子。	四个人打麻将，突然着火了，他们都没有注意到。消防员赶到了，冲里面大喊道：里面有多少人？这时，刚好有一个人出牌：四万！消防员又问：死了多少人？这时，又有一个人	19-08-12 10:11 来自内涵段子
经典爆笑冷段子	a：吃了没？b：吃过了，干吗去？a：上厕所。	19-08-12 10:10 来自内涵段子
富翁、经理和精神病的冷笑话。	一个富翁带着爱犬出国旅游，在一个小镇上，他的爱犬突然失踪了，他便急忙找到当地一家报社，要求刊登寻狗启事，并说谁为他找到爱犬，将获得一万美元的酬劳。富翁等到晚	19-08-12 10:10 来自内涵段子
经典冷笑话,那叫一个冷.	先在桌子上放个笔记本，然后把你的下巴放在笔记本上，好了，这是我送你的礼物——笔记本垫脑！	19-08-12 10:10 来自内涵段子
一组开心爆笑冷幽默	一位花花公子对一位和他共进晚餐的漂亮女孩说：“明天你愿意和我一起吃早饭吗？”她答道：“当然可以。”。花花公子说，“那我是打电话叫醒	19-08-12 10:10 来自内涵段子
没事吹吹牛。	一人走进一家餐馆，脱下外套挂在衣帽钩上，在那里丢下一张纸条，上边写者：“衣服的主人学过少林拳，本城没人打得过他。”餐馆的另外一个人看到后，在纸后面	19-08-12 10:09 来自内涵段子
风趣冷幽默和时事小段子。	女主人问新雇来的保姆：“告诉我，姑娘，你喜欢鹦鹉吗？”保姆：“太太，我什么都吃，不挑食。”	19-08-12 10:09 来自内涵段子
钓鱼，大灰狼与小猪冷笑话。	我一不高兴就喜欢吃东西，一吃东西就发胖，一发胖我就不高兴。	19-08-12 10:08 来自内涵段子
是生活改变了馒头	倒霉篇：某天，馒头不小心掉到油锅里，结果他变成了——油条	19-08-12 10:08 来自内涵段子
禅师老虎等爱情冷幽默	山有个禅师，收留了一个8岁的小孩做和尚。山很高，师徒两人在山顶上修行，从不下山。过了10多年，师徒下山，小和尚看见牛、马、鸡、狗，都不认识。禅师就一一指教徒弟	19-08-12 10:08 来自内涵段子
好笑的生活冷幽默.	一个人边溜狗，边剥桔子，不料没拿稳，一瓣掉在了地上。后面一人责怪道：这狗也忒不文明了，怎么能当街拉屎！	19-08-12 10:08 来自内涵段子
竟然会有这么经典的冷笑话	一个抽烟的人打开他的烟盒，请坐在他右边的人抽烟，右边的人说：“谢谢，我不抽烟。”他又请坐在左边的人抽烟，左边的人也说：“我不抽烟，谢谢１他的	19-08-08 10:02 来自内涵段子
简短精悍的冷幽默	大便跟小便是好兄弟。有一天大便过马路被车撞死了，小便就说：“我好想大便埃”	19-08-08 10:02 来自内涵段子
生活里见到的冷笑话	昨天路过单位餐厅门口的金鱼池，正好看到一条小金鱼蹦到外边了，还在张嘴，就捡起来扔到池子里。回到家跟老婆聊天时随口说起，老婆抱怨着说，“我说你个缺心眼的	19-08-08 10:02 来自内涵段子
冷段子:采访、刘备回家、卖书和打麻将	电视台台长与女播音员一起下乡采访，见农户有一窝小狗十分可爱，于是台长和女播音员各要了一只。台长要的是公的，播音员要的是母的，台长想占女播音员便宜，笑着说：&	19-08-08 10:02 来自内涵段子
饭店、商场和医疗冷笑话	某饭店。一日，客人发现菜中有一只苍蝇，笑曰：“老板，看来这顿你请了。”老板连连陪笑，心里却很是不爽。过几日，这几位伙计又来了。菜都吃得差不多了，却	19-08-08 10:01 来自内涵段子
下棋、逛超市和不白之冤	象棋高手同一个人下棋，没几步就把那个人下输了。这个高手有些疑问，道：“你下的很新奇，你为什么不出马呢？”那个说：“因为我昨晚才学会走子，今天	19-08-08 10:01 来自内涵段子
看看冷笑话凉快一下。	从前，有根火柴不爱洗头。有一次，它在路上走呀走，感觉头很痒，它就挠呀挠，用力过猛，把头挠着火了。它被及时送到了医院，从此世界上就有了棉签。	19-08-08 10:01 来自内涵段子
男女冷幽默,看了偷偷笑	新版还珠格格上的冷段子夏雨荷：“皇上，你深不可测。”皇上立即深情款款地回应，“深不可测的，是你。朕真是鞭长莫及啊１	19-08-08 10:01 来自内涵段子
囚犯、女佣等各色人等冷笑话	囚犯写了封抗议书给监狱长，监狱长决定找他面谈。监狱长：写这个你用的什么纸？囚犯：卫生纸，先生。监狱长翻看了一下，问到：用什么写的？囚犯：大便，先生。	19-08-08 10:00 来自内涵段子
只顾上冷了,也没看好不好笑	教授带两位侨生到家晚餐，一个性情开朗，一个较为拘谨。席间，那位开朗的同学笑指拘谨的同学给我们介绍说：“他是缅甸来的，所以比较腼腆。”随后他举起酒杯	19-08-08 09:49 来自内涵段子
各种行业人士的冷笑话	护士给患者打针，好奇的问了一句：“您是做什么工作的？”患者回答说：&lsquo;和你一样。”护士感到十分惊喜：“噢，那么说咱们是同行了。&rdquo	19-08-08 09:49 来自内涵段子
冷的很低调,冷的很好笑.	暑假旅游，途中塞车。一男生拿出一个小板凳，坐在路边看山野景色。一女生拿着一个大石榴，俯身对他说：“我用石榴换你的板凳好吗？”男生换了，刚要剥石榴，	19-08-08 09:49 来自内涵段子
风趣新鲜的搞笑冷段子	丈夫出差回来，妻子：你脸色不好，晕车了？丈夫：我的座位背向车头，我不习惯。妻子：为什么不跟对面换个座位？丈夫：对面座位上没人，没法换呀！	19-08-08 09:49 来自内涵段子
猎人和邻居的冷幽默	一个猎人在山上打死了一头野猪，被一个和尚看到了。和尚说到：“你现在杀死了一头野猪，下背子就要变成一头野猪。你杀死了什么，就要变成什么”。猎人吓坏了	19-08-08 09:49 来自内涵段子
职场特别‘冷’，何时加工资？	打工仔：上帝呀，何时加工资？上帝：我也看不到了。。。怒：md，还不如改信真主！问：唯一的主啊，何时加工资？真主：。。。。。。急：您老人家倒是说句话啊！真主：。	19-08-08 09:48 来自内涵段子
很有笑果的冷笑话。	一男子指责律师：“您赌咒发誓地跟我担保，说肯定能让我妻子无罪释放，可她还是给判了一年强制劳动&hellip;&hellip;”律师叫道：“那是因为她在法庭上	19-08-08 09:48 来自内涵段子
一串风趣生活冷笑话	有一老大爷，冬天出门被一堆牛粪给绊倒了，他以为后面有人呢，怕被看到没面子就赶紧说：赶不上年轻的时候喽。然后马上爬起来，回头一看没人，接着就说年轻时候也这个味	19-08-08 09:46 来自内涵段子
生活总是给我们闹些冷笑话	一批新员工找公司经理质疑：“当初公司的招聘启事上明明许诺给我们月薪1500——3000元，可我们每月领到的实际薪水都是1500元，不是两千元，更不是3000	19-08-08 09:46 来自内涵段子
冷死人的老奶奶、楚洋相等小段子	上周末去看一个朋友，路上买了一瓶可乐喝，却发现一老婆婆紧跟着我，于是我就转身问她“你要干什么呀老奶奶？”她说：我要你手上的空瓶子。哦，原来这样，于	19-08-08 09:46 来自内涵段子
冷笑话精选几则,哈哈~	某日，一吝啬鬼买了两个雪糕正准备吃，忽见一熟人走过来，慌忙藏到衣服里。闲聊不久，熟人见其衣湿有水渗出，下意识摸之，凉。问其故。吝啬鬼答：“最近身体不舒	19-08-08 09:45 来自内涵段子
让人哈哈笑的的练球、耐克等冷笑话	一个记者看完巴西队的训练课后，采访他们的主教练：“你们怎么只在半场练球？”主教练回答：“练半场就够了，反正踢来踢去都是在别人的半场里踢。&rdq	19-08-08 09:45 来自内涵段子
笑死人的糗事冷笑话	寒冬腊月，一个同学睡眠惺忪地去上课，到教室门口感觉围巾要掉了，遂一手接住，潇洒地往后一甩。。。怎么是条秋裤？敢情这一路都是围着这条秋裤走来的？！	19-08-08 09:43 来自内涵段子
白雪公主等爆笑雷人冷笑话	白雪公主逃出王宫，来到森林，看到一间小木屋，里面排列着七张小小的床。白雪公主就躺下睡着了。傍晚七个小人回来了，白雪公主说：“你们就是我命中的七个小矮人	19-08-08 09:43 来自内涵段子
求佛、算命和医疗等冷幽默	前两天听家人说件事，有个搞房地产的人，发了财，修了一座大庙，金光灿灿的，搞了一个落成典礼，架了个大台子，请小沈阳演二人转，四村八乡的人都去看。他特别慷慨，把	19-08-08 09:43 来自内涵段子
不着调的画蝴蝶、开会和杨修之死	有一个画家画蝴蝶画的好，但是他的学生却没有一个画的好的。有一女生一天问他为什么，画家说：“用功才有成绩。”可是这个女生还是想弄个明白。她听说老师喜	19-08-08 09:42 来自内涵段子
调侃生活爆笑冷段子	开学没几天口腔溃疡了。一开始忍了几天，后来都没法吃饭。晚自习时老爸带我去医院挂急诊。好不容易等到我，刚张开嘴，医生就大喊：“别看了，口腔溃疡晚期！一听	19-08-08 09:42 来自内涵段子
新鲜给力的爆笑冷段子	刚从朋友家出来，我看见他裤子拉链没拉上，于是提醒说：你的门没关。他回头一看，若无其事的说：没事，我爸在里面！	19-08-08 09:42 来自内涵段子
愚人娱已冷幽默	工头不满地对新工人说：“你做事慢，走路慢，脑筋动得也慢，我真不明白，你到底什么快？”新工人迅速地回答：“我累得快。”	19-08-08 09:41 来自内涵段子
短小而精的冷笑话	从前有棵牙签走在路上，突然间它遇到一个刺猬，于是它停下来招手说：“。。。公交车。。。”	19-08-08 09:41 来自内涵段子
好笑的讽刺、挖苦	编辑对抄袭者说：“我拜读了你的大作，发现你具有很多作家没有的东西。”抄袭者问：“那是什么呢？”编辑答：“复印机。”	19-08-08 09:41 来自内涵段子
若我抱你，你会怎样	男：若我抱你，你会怎样?女：反抗! 男：若我吻你，你会怎样?女：反抗。 男：若我压在你身上。做那个事情呢?女：有完没完!女人的力气毕竟有限的嘛。   这个故事告诫所有	19-08-07 11:37 来自内涵段子
妹子的技术太好了	昨晚跟一网友开房，妹子的技术太好了，杀的我溃不成军，我越挫越勇，以前不懂的招式经过她的点拨全部融会贯通，我们大战了一晚上，直到最后她投降告饶。早上醒来看着熟	19-08-07 11:37 来自内涵段子
你又抽烟	今天和女票聊天，啪，点了根烟。女票：“你又抽烟，我讨厌烟味，我们分手吧！”嘟嘟嘟……尼玛，在电话那头你也能闻得到？	19-08-07 11:37 来自内涵段子
尸体都臭了	从前有个男孩喜欢一个女孩好久，后来男孩终于跟女孩表白，女孩接受了男孩，两个很快就坠入爱河，直到三天后才被捞起来，尸体都臭了……	19-08-07 11:35 来自内涵段子
这衣服要洗吗	正坐在客厅看电视，老妈在一旁吃芒果，吃完问我：“这衣服要洗吗？”我看一眼，说：“要洗的。”于是乎，她把手在我衣服上一擦，走了。	19-08-07 11:34 来自内涵段子
内涵冷笑话 大姨妈还口腔溃疡	1.刚在火锅店一对情侣单都没点完就吵起来了，男的说：“你手骨折我大老远跑过来，你来着大姨妈还口腔溃疡，这又点个辣锅底究竟什么意思？！”　　2.领导去汨	19-08-07 11:34 来自内涵段子
昨晚明明给他穿好了啊	心情不好约男闺蜜一起喝酒，早上醒来发现衣服都穿得好好的想吓吓他，于是脱得只剩内裤躺下装睡。一会他醒了说道：卧槽!昨晚明明给他穿好了啊！	19-08-07 11:33 来自内涵段子
一个罪犯从监狱逃出来	一个罪犯从监狱逃出来，偷进一个人家，里面住着一对年轻的夫妇。逃犯把男人扔到一边，把他的妻子捆在了床上，在她脖子上吻了一下，去浴室洗澡。　　那个丈夫趁逃犯洗澡	19-08-07 11:32 来自内涵段子
那你怎么穿着城管的制服呀	我摸黑来到妻子床前，脱了衣服准备睡觉。 正在床上的妻子，十分惊慌，谎称 自己头疼，让我出去买药，我赶忙穿 好衣服。 药店里一位邻居碰到了我，  惊奇地问道：&ldquo	19-08-07 11:32 来自内涵段子
与第一任男朋友开房	与第一任男朋友开房，痛并快乐了一个晚上，第二天退房时，前台传来电话声，床单有血迹，扣洗涤费。	19-08-07 11:32 来自内涵段子
小虾游进她体内	一美女下河裸泳，一只小虾游进她体内。去了医院让医生把虾弄出来。医生男取了半天没弄出来。美女着急了，问大夫：“再没別的法子了?”大夫说“有啊，我	19-08-07 11:31 来自内涵段子
老师好香	暑假快到了，每科老师一个接着一个布置署假作业。一女老师进来，班里几个说道：“喔，老师今天穿裙子好漂亮喔”。然后全班起哄，各种话：“哇，老师好香	19-08-07 11:30 来自内涵段子
她的内衣被我戳开了	记得上高中时，我的前桌是个女生，我每次有什么事情就喜欢用手指戳她背上内衣扣住的地方，有一天，我就特么轻轻一戳，她的内衣被我戳开了，然后她立马大声叫了句，&ldq	19-08-07 11:29 来自内涵段子
求包养云云	看一贴子，意思是：我是一名大一女生，漂亮听话，因急需用钱，求包养云云。。。后面紧跟一条评论：能众筹吗？  顶的老高了！卧槽！太没节操了，这也众筹，算我一个！	19-08-07 11:29 来自内涵段子
晚上带上女朋友	今天打开朋友圈，意外看到两位好友晒出了相同的女朋友，还声称一起过七夕；唉！这事说还是不说？我拿起了手机，给他们打电话；晚上带上女朋友，去唱歌，我请客	19-08-07 11:28 来自内涵段子
你把我吃了吧	某日和女友聊QQ，正处热恋，结果她突然说：亲爱的，你把我吃了吧？　　我不解：为什么啊？　　她答：那样就可以永远在一起啦！　　我无奈，谁知她突然爆强悍的说了句：	19-08-07 11:28 来自内涵段子
宝贝跟我来	女孩生日那天，男孩蒙住她的眼睛说：“宝贝跟我来。”　　辗转半小时后，男孩说：“睁开眼吧。”　　女孩看着周围陌生荒凉的一切，满怀期待地问：	19-08-07 11:27 来自内涵段子
老婆你的内裤穿反了	今天晚上回家和老公一起换衣服。。。　　脱了裤子准备换睡裤，老公突然说：老婆你的内裤穿反了。　　我说：无所谓老夫老妻了没人看。　　老公看了我半天说：我记得你早	19-08-07 11:27 来自内涵段子
还没你说的黄呢	去相亲，妹子带着闺密一起，她们老自己谈话，弄的我有点尴尬，为了缓解当时的气氛，我就讲了一个有点内涵的笑话&hellip;&hellip;  说完后妹子害羞的低下了头，她闺密瞄	19-08-07 11:27 来自内涵段子
新娘跟丈夫生气	新婚之夜，新娘跟丈夫生气，问小青是谁？　　丈夫不明缘由，新娘说你背纹了小青二字，丈夫一拍脑门骂道，草！　　爷年轻时纹的是情，现在长胖了，分开了！	19-08-07 11:26 来自内涵段子
以前网上传着一个游戏	以前网上传着一个游戏。就是上课的时候趁老师不注意。站起来转圈。看谁转的多。有一次老师在黑板上要写一句话。这么好的机会班里的同学是不会错过的。结果办理一半以上	19-08-07 11:26 来自内涵段子
我希望我们以后不要吵架了	男：“亲爱的，我希望我们以后不要吵架了，你知道，两个人吵架，就像拔河。” 女：“一边放手，另一边就会受伤？”  男：“没那么深刻啦，我	19-08-07 11:25 来自内涵段子
这个人就是娘	一天老妈检查我的手机，嫌我的铃声不够嘹亮，体现不出我对母亲的敬爱，便偷偷帮我修改了铃声，第二天，我在接到老板的电话时，响起的铃声居然是“这个人就是娘，这	19-08-07 11:14 来自内涵段子
怎么不用苹果手机	有个富二代经常被问到：“你那么有钱，怎么不用苹果手机？”终于他被问烦了，于是回答：“我TM又不坐公交车，没地方装逼！”	19-08-07 11:13 来自内涵段子
求表弟的心里阴影面积	表弟失恋了在空间发动态 : “为什么连听歌都会感到窒息”姑姑在下面评论 :  “给你说多少次了。不要把耳机缠在脖子上听歌。”求表弟的心里阴影面积	19-08-07 11:13 来自内涵段子
瞎了我养你一辈子	公司一男同事和一女同事开玩笑打闹时，男的不小心把香水喷到女的眼睛里，女的瞬间泪流满面，男的豪爽地说：“没事，瞎了我养你一辈子！”刚巧这男的女朋友来	19-08-07 11:13 来自内涵段子
你把人分哪两种	你把人分哪两种? 一般人：男、女 了解社会的人：好人、坏人 青年人：老人、年轻人  看过内涵图的人：18岁以下、18岁以上......	19-08-07 11:12 来自内涵段子
一哥们上来就填	大学时，一次老师让填一份很重要的表格，而且声明每人一张，没有富余的，不能涂改。一哥们上来就填，结果发现把民族“汉”填到了性别栏内，因为说了不让涂改	19-08-07 11:12 来自内涵段子
有没有在跑男剧组工作的	朋友圈的各位大神，有没有在跑男剧组工作的？能不能帮我问问李晨或者邓超缺不缺经纪人？或者问问黄晓明也行！我不挑！就是真心热爱这份职业！不给钱也行！	19-08-07 11:11 来自内涵段子
有没有1元钱	雨一直下，站在站台下的我心情和天气一样阴暗低落，独自在城市打工的我看透了人间的冷漠&hellip;&hellip; 我沉浸在自己的思绪中，任凭一辆辆公交车驶过&hellip;&hellip	19-08-07 11:10 来自内涵段子
最近新交了一个女神	最近新交了一个女神，由于身材特棒，然后我想到了一个点子，和她打赌，说她的两肘碰不到自己的肚脐眼，她试着照做了。然后我就看到了别样的风景。别问我怎么知道的，鼻	19-08-07 11:10 来自内涵段子
表妹最近失恋了	表妹最近失恋了，一直都很难过，这几天我一直在劝她，没事，他们都太没眼光了，没人要还有哥哥我呢，这时表妹眼前一亮默默的看着我，嘴角微微上扬，我下意识的往后一挪	19-08-07 11:09 来自内涵段子
我该买老鼠药还是蟑螂药	老婆出差了，小姨子住在我们家，半晚上一直喊有老鼠啊，蟑螂啊！可是家里没有啊，我看着在床上缩成一团的小姨子楚楚可怜的看着我。我突然明白了什么。连忙下楼去药店。	19-08-07 11:08 来自内涵段子
你都是脱了裤子才坐下的么	记得大学时有次上课，一个女生穿的低腰裤，低到露出半个屁股。那天的老师是个上点岁数的，走到那女生身后，抚了抚深度近视镜说，姑娘，你都是脱了裤子才坐下的么？瞬间	19-08-07 11:08 来自内涵段子
老婆的胸罩赃了	老婆的胸罩赃了，让我去洗，我刚洗完脚，就随口说了句：用这水洗洗就行了吧。结果她撇我一眼，说：随便，反正我又不舔…	19-08-07 11:08 来自内涵段子
你在我身上打的炮都够解放黄岩岛的了	某领导带小三参观军港，望着港口中的军舰领导不禁感慨：我在你身上花的钱够买三四条军舰了！小三立刻回到：废话，你在我身上打的炮都够解放黄岩岛的了！	19-08-07 11:07 来自内涵段子
关在里面了	妻子外出讨债，几个月后却空手而归。老公骂道：“你真无能！” 妻子不服地说：“我虽然没有要到钱，但老板的孩子被我当了人质！”  老公大喜，问道	19-08-07 11:07 来自内涵段子
排队买车票	排队买车票，前面一个抱着小孩的少妇。小孩手上拿着一张银行卡在玩，不小心掉地上了。我怕她抱着孩子不好捡赶紧给捡起来，递过去的时候没有谢谢只有一张面无表情的脸。	19-08-07 11:06 来自内涵段子
回去你一个月能给我两三万块钱	我们这边一块繁华地带，一直有个老乞丐！很长时间。有一天，一个西装革履的男人，走到面前，双腿跪下：妈，咱能回去不，家里有的是钱！老乞丐：回去干嘛，回去你一个月	19-08-07 11:06 来自内涵段子
老公千叮万嘱看到好车躲远点	老婆刚拿完驾校，跟老公要车钥匙上街。老公千叮万嘱看到好车躲远点！不一会，老婆来电：“老公，我刮了辆车！“老公急问：“什么牌子？“老婆说：	19-08-07 11:05 来自内涵段子
是你约的我爸还是我爸约的你	女孩：我和你爸同时掉水里，你先救谁。  男孩沉默了一会说道：我想知道，是你约的我爸还是我爸约的你。女孩：你听我解释。男孩：什么！	19-08-07 11:04 来自内涵段子
男孩舔了他女朋友的手	一天，男孩舔了他女朋友的手，过了几天，女孩的闺蜜发现自己怀孕了，孩子是男孩舍友的。	19-08-07 11:04 来自内涵段子
今天朋友陪我去取钱	今天朋友陪我去取钱，取三千，取出来的全是新钱，三十张连号，朋友就跟我说留着吧，三十连不好弄，没准以后能升值，然后，我同意了朋友的观点，大步走到ATM,把钱存回去	19-08-07 11:03 来自内涵段子
看妳以后还敢打我不	有哥哥真好，上小学时候别人只要欺负我，我就去叫我哥哥帮我教训别人，现在大了结婚了，前天我老婆打了我，我就又去叫我哥哥帮我出气，我哥哥到我家里把门关上把我老婆	19-08-07 11:01 来自内涵段子
门口卡了一排小学生	小学二年级那会，学校后门是一根根柱状的铁门。。。割。。那天大雪，想翘课，就往柱缝里钻，结果好了，整个身体都出去了，脑袋卡在里面，同学好奇问我，你在干嘛？我说	19-08-07 11:00 来自内涵段子
怎么没有马赛克	一对小夫妻新婚之夜，急不可待的宽衣解带，丈夫看到妻子的玉体，突然问了个问题：奇怪，怎么没有马赛克？妻子瞬间石化……	19-08-07 10:59 来自内涵段子
什么是黑社会呀	儿子问爸爸:“什么是黑社会呀？” 爸爸:“你眼中的呢？”  儿子:“头发染成五颜六色，整天香烟不离手，没事打一架，有事了可以叫很多兄弟来帮	19-08-07 10:59 来自内涵段子
小姨子刚失恋	小姨子刚失恋，从她的男朋友家搬到我家里住几天，媳妇总是防贼似的防着我，就怕我对她妹妹有所企图&hellip;我上厕所刚好小姨子在厕所，媳妇说我是想偷看她，不小心拿错	19-08-07 10:59 来自内涵段子
叔叔救命	刚看新闻，南宁一萌宝宝跟爸爸走丢了，谨遵爸爸教导，不跟陌生人打交道，找不到爸爸原地不动，只相信警察叔叔，半个小时抱紧电线杆一动不动，围观群众好心询问一概不理	19-08-07 10:58 来自内涵段子
什么是夫妻	余则成：“什么是夫妻，就是在你有困难的时候，她无声的支持你！”　　谢若林冷冷的笑道：“你说。。。说的是你家翠。。。翠平吧。”　　余则成：	19-08-07 10:58 来自内涵段子
走带你去个好地方	刚才加工作那会，第一次陪领导出差，结束工作，领导冲我神秘一笑：“走带你去个好地方，让你长长见识，放松！放松！”　　我紧张，期待，又羞涩的低头跟在领	19-08-07 10:57 来自内涵段子
老虎和狮子交配会生下什么动物呢	老师：同学们，不同的动物交配，会生下来新型的动物，比如狼和狗交配就会生下来狼狗！　　小明：哇，好神奇！　　老师：呐，小明，老虎和狮子交配会生下什么动物呢？	19-08-07 10:57 来自内涵段子
你们TM数学是体育老师教的吗	上学大学期间，一次学校门口来了一个卖桃的，一个小喇叭在不停的喊，卖桃了，一元一斤，两元三斤，三元四斤，四元五斤。　　好多大学生都买了四块钱的，我就纳闷了，尼	19-08-07 10:56 来自内涵段子
你大爷的	教一外国哥们说汉语，我说一句他学一句。　　我：“吃了吗？”　　他：“吃了吗？”　　我：“好好学习天天向上”　　他：“好好学	19-08-07 10:56 来自内涵段子
程序员找不女朋友的原因	程序员问禅师：“大师,我身体健康,思想端正,各方面都不错，为何就是找不到女朋友呢?”　　禅师浅笑,答：“原因很简单，不过若想我告诉你，你需先写一段	19-08-07 10:55 来自内涵段子
世界上最没用的几句话	1、警察：不要跑！ 2、国足：必胜！ 3、老师：同学们不要睡了！ 4、病人：医生，您轻点儿！ 5、父母：孩子，不要闹了  ！6、罪犯：我是冤枉啊！7、女人：不要嘛！8、男	19-08-07 10:55 来自内涵段子
出来混都是要还的	出来混都是要还的。。。有只一跑出门就四下撒欢啃花啃草的小狗也是够了，防不胜防。直到今天它无知者无畏的啃了一口仙人掌	19-08-07 10:54 来自内涵段子
你可以控制住不吃我吗	做了一夜梦，身边人都变成了僵尸，一早上发消息给老公求安慰。木讷的他回了句：就算我变成了僵尸也不会吃你的，别怕。好感动有木有！激动的回复：你可以控制住不吃我吗	19-08-07 10:54 来自内涵段子
我做你男朋友	跟女友逛街，看到一栋楼下站了很多人，据说楼顶有个妹子失恋了要跳楼，警察过来劝了很久都没用，然后楼下有个帅哥大声喊道：“妹子，下来吧！我做你男朋友！&rdqu	19-08-07 10:54 来自内涵段子
一哥们说女人生气了	一哥们说女人生气了，想要她消气就得陪她滚滚床单。哥觉得这会导致两种可能：一种是女人会更来气或者是以后会经常爱生气！！	19-08-07 10:53 来自内涵段子
有个妹子姓鲁	有个妹子姓鲁，出生那天，是个大雪纷飞的日子，正值那年的第一场雪，长辈给她起了个好听的名字：鲁初雪。。。	19-08-07 10:53 来自内涵段子
我想戒烟	“大师，我想戒烟！我的肺快不行了！”　　“那你找一个女朋友吧！”　　“大师你是说，找女朋友就没心思抽烟了？”　　“我是说，	19-08-07 10:52 来自内涵段子
单身狗在家里休息	今天周末，单身狗在家里休息！突然接到一个陌生电话。竟然是我妈打来的，她说，让我去某商场接她，她手机没电了，借人家的手机，然后就挂了电话！我赶到某商场，老妈一	19-08-07 10:51 来自内涵段子
高三时老班是个年轻妹纸	高三时老班是个年轻妹纸，那时候，我们一群人晚自习，逃课在宿舍喝酒，有个同学，喝的有点迷糊。跑去洗澡！老班来查宿舍，发现满地的酒瓶花生壳。火冒三丈，一个个点名	19-08-07 10:51 来自内涵段子
望着她那36D的胸脯	从上小学开始就不和姐姐一个房间睡了，今年高中毕业在家，晚上我偷偷的进了姐姐的房间，看到姐姐裸睡没穿衣服，望着她那36D的胸脯，再看看自己同是一个妈生的，我怎么是	19-08-07 10:50 来自内涵段子
小伙子来下盘象棋吧	我和女朋友去见家长，女朋友去厨房帮忙了。简单介绍后她爸说：“小伙子来下盘象棋吧。”我说“行。”摆好棋盘后我找不到车，她爸∶“小伙子你	19-08-07 10:50 来自内涵段子
一对情侣去买床	一对情侣去买床，看了一个一米八的，男朋友摁着床问老板娘：“这床结实吗?”老板娘神回复：“晚上累死你也不会坏!”	19-08-07 10:50 来自内涵段子
当年就是这王八蛋用一包辣条骗了我的初夜	收到初恋发来的信息：“小王，我是小红，好久没联系了，我好想你，我们见一面吧!我在我们以常前去的那公园等你。。。”　　我换上衣服整理了发型后来到公园，	19-08-07 10:49 来自内涵段子
水什么时候最可怕	一天，老师问“水什么时候最可怕？”学神：海拔超过海平面的时候。学霸：在海里游泳抽到筋的时候。嗯，很好，学渣你来说下。学渣：拉屎时屎跌入马桶溅到屁股	19-08-07 10:48 来自内涵段子
她在床上摆出一个妖娆的姿势	今天下午只有我跟表妹两个人在家里，有点小尴尬&hellip;她在床上摆出一个妖娆的姿势、于是我上前去扒她的裤子，她想反抗，可是没有用！她力气没我大！无奈她只能在那里	19-08-07 10:48 来自内涵段子
又雷又冷巨好笑	一个海军军官在公共汽车上，站在司机旁边，也不坐下来，怕弄折熨得笔挺的制服。一个醉汉上了车，走到军官身边，拉拉他的衣袖，说要买张车票。军官没理会他，但醉汉锲而	19-08-06 15:33 来自内涵段子
傻人糗事小笑话	一男人跟记者说：知道芒果台的里香吗？我曾经亲过她的嘴。后来，记者在节目中就此事问里香。里香一听就急了：他亲过我嘴？！他那是在吹牛ｂ！	19-08-06 15:32 来自内涵段子
结巴买鹦鹉	有位先生有口吃的毛病，一天他到鸟店去买鹦鹉。他问店主：“这&hellip;&hellip;鹦&hellip;&hellip;鹦鹉&hellip;&hellip;会&hellip;&hellip;会说&hellip;&hellip;	19-08-06 15:32 来自内涵段子
笑话冷的让我Hold不住了。	一日某君站在江边望着江水突发感慨于是写下一首诗：长江啊，我前天来看你，你流着泪；我昨天来看你，你还流着泪；我今天来看你，你不流了！冻住了！	19-08-06 15:31 来自内涵段子
香肠、牙膏和动物冷笑话	香肠被关在冰箱里感觉很冷,然后看了看身边的另一根,有了点安慰,说：“看你都冻成这样了,全身都是冰１那根说：“对不起，我是棒冰。”	19-08-06 15:30 来自内涵段子
调侃生活的冷人笑话	a：“如果出了严重的车祸，只剩一口气，濒死前你拿起手机，会打给你的母亲还是你的老婆？”b：“我得先把里面的照片和短信删了。”	19-08-06 15:30 来自内涵段子
逗人又爆笑,非正常思维	一男孩对一女孩说：“我追你，好不好？”女孩红着脸害羞地说：“讨厌、好啦…”男孩高兴地说：“那你跑吧１	19-08-06 15:29 来自内涵段子
日常生活冷笑话	主人在睡觉的时候被小偷惊醒。主人：把所有的东西放下!小偷：可是，这些东西有一半是从别的人那儿拿的。	19-08-06 15:29 来自内涵段子
经商、聚餐和考试冷笑话	老张在网上卖女鞋，生意不错。有天一美女直接把自己的双腿和双脚照片传过来，要老张照着腿脚的样子给她配一双靴子和一双鞋子，老张愉快照办，美女也很满意。第二天老张	19-08-06 15:28 来自内涵段子
爆笑冷人的雷人雷事	晚上在宿舍楼下买零食吃，一共12块钱。递给老板娘一张一百的，想了想又摸了两块钱递过去，方便她找钱。老板娘说：“不用给了，这一百块已经够了。”	19-08-06 15:28 来自内涵段子
